65,0
70,1
75,1
80,1
85,1
90,1
95,2
100,2
105,2
110,3
115,3
120,3
125,3
130,3
135,3
140,4
145,4
150,4
155,4
160,4
165,4
170,6
175,8
180,8
185,9
190,9
195,9
200,9
205,9
210,9
215,9
220,11
225,12
230,13
235,13
240,13
245,13
250,13
255,13
260,13
265,13
270,13
275,14
280,14
285,15
290,15
295,15
300,15
305,15
310,17
315,17
320,18
325,18
330,18
335,18
340,18
345,18
350,18
360,18
365,18
370,18
375,18
380,19
385,20
390,21
395,21
400,21
405,21
410,21
415,21
420,21
425,21
