15,0
20,1
25,1
30,1
35,1
40,1
45,1
50,1
55,2
60,4
65,4
70,4
75,5
80,5
85,5
90,5
95,5
100,6
105,6
110,6
115,6
120,6
125,7
130,7
135,7
140,7
145,8
150,8
155,8
160,8
165,8
170,9
175,9
180,9
185,10
190,10
195,10
200,10
205,10
210,10
215,10
220,10
225,11
230,11
235,12
240,12
245,13
250,13
255,13
260,13
265,13
270,14
275,15
280,16
285,17
290,17
295,18
300,18
305,18
310,19
315,19
320,19
325,19
330,19
335,19
340,19
345,19
350,19
355,19
360,19
365,19
370,19
375,20
380,21
385,21
390,22
395,22
400,23
405,24
410,24
415,24
420,25
425,25
430,25
435,26
440,26
445,26
450,26
455,27
460,28
465,28
470,28
475,28
480,28
485,28
490,28
495,28
500,28
505,28
510,28
515,28
520,28
525,28
530,28
535,28
540,28
545,28
550,28
555,28
560,28
565,29
570,29
575,29
580,30
585,30
590,30
595,31
600,31
605,31
610,31
615,32
620,32
625,32
630,32
635,32
640,32
645,34
650,34
655,35
660,35
665,35
670,35
675,35
685,36
690,37
695,37
700,38
705,38
710,38
715,39
720,40
725,40
730,41
735,41
740,41
745,41
750,41
755,41
760,41
765,41
770,41
775,41
780,42
785,42
790,42
795,42
800,42
805,42
810,42
815,42
820,42
825,42
835,42
840,42
845,43
855,43
860,45
865,45
870,45
875,45
880,45
885,46
890,46
895,47
900,48
905,49
910,50
915,50
920,50
925,51
930,51
935,51
940,51
945,51
950,52
955,52
960,52
965,52
970,52
975,52
980,52
985,54
995,54
1000,54
1005,55
1010,56
1015,57
1020,57
1025,57
1030,58
1035,58
1040,59
1045,59
1050,59
1055,59
1060,60
1065,60
1070,62
1075,62
1080,62
1085,62
1090,62
1095,63
1100,64
1105,64
1110,64
1115,66
1120,68
1125,69
1130,69
1135,69
1140,70
1145,71
1150,71
1155,72
1160,73
1165,73
1170,73
1175,73
1180,73
1185,73
1190,73
1195,73
1200,73
1205,73
1210,74
1215,74
1220,74
1225,75
1230,77
1235,77
1240,78
1245,79
1250,79
1255,79
1260,80
1265,80
1270,80
1275,80
1280,81
1285,81
1290,82
1295,82
1300,83
1305,83
1310,83
1315,83
1320,83
1325,83
1330,84
1335,86
1340,87
1345,87
1350,87
1355,87
1360,89
1365,89
1370,91
1375,91
1380,92
1385,92
1390,92
1395,92
1400,92
1405,92
1410,93
1415,93
1420,93
1425,93
1430,93
1435,93
1440,94
1445,94
1450,94
1455,94
1460,95
1465,95
1470,97
1475,97
1480,97
1485,98
1490,98
1495,98
1500,99
1505,99
1510,99
1515,100
1520,100
1525,100
1530,100
1535,100
1540,102
1545,103
1550,104
1555,105
1560,106
1565,106
1570,106
1575,106
1580,107
1585,107
1590,107
1595,107
1600,107
1605,107
1610,107
1615,109
1620,109
1625,109
1630,109
1635,109
1640,111
1645,112
1650,112
1655,112
1660,112
1665,112
1670,113
1675,114
1685,115
1690,115
1695,115
1700,115
1705,115
1710,116
1715,117
1720,117
1725,117
1730,117
1735,117
1740,117
1745,117
1750,118
1755,118
1760,118
1765,118
1770,118
1775,119
1780,119
1785,120
1790,120
1795,121
1800,122
1805,123
1810,123
1820,125
1825,126
1830,126
1835,127
1840,127
1845,127
1850,127
1855,128
1860,128
1865,129
1870,129
1875,129
1880,129
1885,129
1890,131
1895,131
1900,133
1905,133
1910,133
1915,133
1920,133
1925,134
1930,135
1935,135
1940,135
1945,136
1950,136
1955,136
1960,136
1965,137
1970,137
1975,137
1985,138
1990,138
1995,138
2000,138
2005,139
2010,140
2015,140
2020,142
2025,143
2030,145
2035,146
2040,147
2045,147
2050,148
2055,149
2060,150
2065,150
2070,151
2075,151
2080,151
2085,152
2090,152
2095,153
2100,153
2105,153
2110,153
2115,154
2120,156
2125,156
2130,156
2135,157
2140,158
2145,158
2150,159
2155,159
2160,159
2165,160
2170,160
2175,160
2180,161
2185,161
2190,161
2195,162
2200,162
2205,162
2210,162
2215,162
2220,163
2225,163
2230,164
2235,164
2240,164
2245,164
2250,164
2255,165
2260,165
2265,165
2270,166
2275,167
2280,167
2285,167
2290,167
2295,169
2300,169
2305,170
2310,170
2315,170
2320,170
2325,170
2330,170
2335,170
2340,170
2345,170
2350,171
2355,172
2360,174
2365,174
2370,174
2375,174
2380,175
2385,178
2390,178
2395,178
2400,178
2405,179
2410,179
2415,179
2420,181
2425,183
2430,183
2435,183
2440,184
2445,186
2450,186
2455,186
2460,186
2465,188
2470,188
2475,189
2480,190
2485,190
2490,190
2495,190
2500,190
2505,190
2510,192
2515,193
2520,193
2525,194
2530,194
2535,194
2540,194
2545,194
2550,194
2555,194
2560,196
2565,198
2570,199
2575,200
2580,200
2585,200
2590,200
2595,200
2600,200
2605,200
2610,200
2615,203
2620,204
2625,206
2630,206
2635,207
2640,208
2645,209
2650,211
2655,213
2660,214
2665,215
2675,215
2680,215
2685,216
2690,216
2695,216
2700,216
2705,216
2710,216
2715,217
2720,217
2725,218
2730,218
2735,218
2740,218
2745,219
2750,219
2755,221
2760,222
2765,222
2770,223
2775,225
2780,225
2785,225
2790,228
2795,228
2800,229
2805,231
2810,233
2815,233
2820,233
2825,234
2830,235
2835,237
2840,237
2845,237
2850,237
2855,238
2860,239
2865,240
2870,241
2875,241
2880,245
2885,246
2890,248
2895,248
2900,252
2905,253
2910,253
2915,253
2920,254
2925,254
2930,255
2935,255
2940,257
2945,258
2950,258
2955,258
2960,261
2970,263
2975,264
2980,264
2985,265
2990,265
2995,267
3000,271
3005,272
3010,274
3015,274
3020,275
3025,276
3030,276
3035,276
3040,278
3045,280
3050,281
3055,281
3060,282
3065,283
3070,283
3075,283
3080,283
3085,283
3090,284
3095,287
3100,287
3105,290
3110,291
3115,293
3120,293
3125,293
3130,293
3135,296
3140,296
3145,297
3150,297
3155,298
3160,298
3165,299
3170,299
3175,299
3180,299
3185,302
3190,306
3195,306
3200,307
3205,307
3210,308
3215,308
3220,310
3225,312
3230,314
3235,317
3240,317
3245,317
3250,318
3255,319
3260,319
3265,319
3270,319
3275,321
3280,321
3285,321
3290,321
3295,321
3300,321
3305,323
3310,324
3315,326
3320,326
3325,328
3330,328
3335,331
3340,332
3345,332
3350,332
3355,333
3360,333
3365,334
3370,337
3375,337
3380,337
3385,338
3390,338
3395,339
3400,341
3405,342
3410,349
3415,349
3420,349
3425,352
3430,352
3435,352
3440,353
3445,353
3450,355
3455,355
3460,356
3465,357
3470,359
3475,362
3480,362
3485,363
3490,365
3495,366
3500,367
3505,368
3510,370
3515,371
3520,372
3525,372
3530,373
3535,375
3540,375
3545,375
3550,375
3555,377
3560,377
3565,378
3570,378
3575,379
3580,381
3585,382
3590,382
3595,382
3600,382
3605,382
3610,382
3615,382
3620,383
3625,383
3630,383
3635,383
3640,383
3645,383
3650,384
3655,388
3660,388
3665,388
3670,388
3675,390
3680,390
3685,391
3690,393
3695,397
3700,397
3705,397
3710,397
3715,397
3720,397
3725,397
3730,397
3735,397
3740,398
3745,398
3750,398
3755,398
3760,400
3765,400
3770,400
3775,401
3780,401
3785,402
3790,402
3795,402
3800,403
3805,404
3810,404
3815,405
3820,408
3825,410
3830,412
3835,414
3840,415
3845,415
3850,415
3855,416
3860,416
3865,418
3870,419
3875,420
