2000000,2
3000000,8
4000000,13
5000000,18
6000000,21
7000000,23
8000000,27
9000000,29
10000000,36
11000000,45
12000000,50
13000000,53
14000000,58
15000000,64
16000000,68
17000000,75
18000000,81
19000000,83
20000000,90
21000000,95
22000000,99
23000000,103
24000000,109
25000000,112
26000000,117
27000000,122
28000000,126
29000000,130
30000000,135
31000000,140
32000000,145
33000000,150
34000000,153
35000000,162
36000000,169
37000000,172
38000000,177
39000000,180
40000000,187
41000000,194
42000000,199
43000000,203
44000000,213
45000000,218
46000000,226
47000000,230
48000000,237
49000000,242
50000000,247
51000000,254
52000000,263
53000000,265
54000000,273
55000000,278
56000000,286
57000000,291
58000000,294
59000000,298
60000000,303
61000000,308
62000000,311
63000000,314
64000000,318
65000000,322
66000000,327
67000000,334
68000000,337
69000000,342
70000000,346
71000000,353
72000000,360
73000000,365
74000000,368
75000000,371
76000000,376
77000000,380
78000000,384
79000000,392
80000000,395
81000000,398
82000000,401
83000000,407
84000000,412
85000000,417
86000000,424
87000000,433
88000000,440
89000000,445
90000000,454
91000000,463
92000000,468
93000000,470
94000000,476
95000000,479
96000000,483
97000000,487
98000000,490
99000000,494
100000000,500
101000000,506
102000000,509
103000000,513
104000000,518
105000000,523
106000000,527
107000000,530
108000000,534
109000000,539
110000000,540
111000000,546
112000000,548
113000000,552
114000000,555
115000000,562
116000000,568
117000000,571
118000000,574
119000000,579
120000000,585
121000000,589
122000000,594
123000000,598
124000000,605
125000000,609
126000000,612
127000000,615
128000000,617
129000000,620
130000000,626
131000000,631
132000000,634
133000000,637
134000000,639
135000000,644
136000000,650
137000000,657
138000000,664
139000000,668
140000000,674
141000000,678
142000000,684
143000000,695
144000000,699
145000000,705
146000000,711
147000000,717
148000000,721
149000000,726
150000000,735
151000000,743
152000000,749
153000000,756
154000000,759
155000000,768
156000000,774
157000000,780
158000000,784
159000000,789
160000000,793
161000000,799
162000000,805
163000000,808
164000000,811
165000000,817
166000000,822
167000000,827
168000000,829
169000000,834
170000000,838
171000000,839
172000000,845
173000000,849
174000000,852
175000000,859
176000000,865
177000000,869
178000000,873
179000000,877
180000000,880
181000000,885
182000000,889
183000000,895
184000000,897
185000000,902
186000000,909
187000000,916
188000000,922
189000000,926
190000000,930
191000000,936
192000000,941
193000000,949
194000000,952
195000000,959
196000000,962
197000000,964
198000000,971
199000000,982
200000000,987
201000000,989
202000000,996
203000000,1001
204000000,1004
205000000,1007
206000000,1010
207000000,1018
208000000,1023
209000000,1027
210000000,1035
211000000,1039
212000000,1041
213000000,1049
214000000,1057
215000000,1061
216000000,1067
217000000,1071
218000000,1076
219000000,1079
220000000,1084
221000000,1087
222000000,1090
223000000,1092
224000000,1098
225000000,1102
226000000,1107
227000000,1111
228000000,1117
229000000,1119
230000000,1125
231000000,1129
232000000,1136
233000000,1140
234000000,1146
235000000,1150
236000000,1155
