2000000 , 6
3000000 , 12
4000000 , 20
5000000 , 26
6000000 , 34
7000000 , 42
8000000 , 47
9000000 , 52
10000000 , 57
11000000 , 63
12000000 , 72
13000000 , 78
14000000 , 86
15000000 , 92
16000000 , 99
17000000 , 107
18000000 , 112
19000000 , 120
20000000 , 130
21000000 , 137
22000000 , 144
23000000 , 150
24000000 , 161
25000000 , 167
26000000 , 174
27000000 , 182
28000000 , 192
29000000 , 199
30000000 , 206
31000000 , 211
32000000 , 218
33000000 , 229
34000000 , 236
35000000 , 241
36000000 , 247
37000000 , 255
38000000 , 263
39000000 , 273
40000000 , 282
41000000 , 289
42000000 , 295
43000000 , 302
44000000 , 308
45000000 , 314
46000000 , 319
47000000 , 326
48000000 , 334
49000000 , 340
50000000 , 349
51000000 , 358
52000000 , 365
53000000 , 375
54000000 , 382
55000000 , 388
56000000 , 393
57000000 , 399
58000000 , 406
59000000 , 413
60000000 , 421
61000000 , 430
62000000 , 439
63000000 , 443
64000000 , 451
65000000 , 462
66000000 , 469
67000000 , 474
68000000 , 482
69000000 , 489
70000000 , 498
71000000 , 505
72000000 , 513
73000000 , 522
74000000 , 528
75000000 , 535
76000000 , 540
77000000 , 547
78000000 , 553
79000000 , 558
80000000 , 565
81000000 , 570
82000000 , 575
83000000 , 579
84000000 , 586
85000000 , 590
86000000 , 596
87000000 , 598
88000000 , 605
89000000 , 611
90000000 , 617
91000000 , 618
92000000 , 623
93000000 , 629
94000000 , 637
95000000 , 642
96000000 , 649
97000000 , 654
98000000 , 660
99000000 , 669
100000000 , 675
101000000 , 682
102000000 , 692
103000000 , 701
104000000 , 709
105000000 , 714
106000000 , 724
107000000 , 733
108000000 , 740
109000000 , 747
110000000 , 754
111000000 , 761
112000000 , 769
113000000 , 778
114000000 , 785
115000000 , 792
116000000 , 802
117000000 , 807
118000000 , 813
119000000 , 820
120000000 , 831
121000000 , 839
122000000 , 843
123000000 , 847
124000000 , 852
125000000 , 861
126000000 , 867
127000000 , 873
128000000 , 878
129000000 , 889
130000000 , 895
131000000 , 904
132000000 , 911
133000000 , 918
134000000 , 927
135000000 , 935
136000000 , 940
137000000 , 947
138000000 , 954
139000000 , 962
140000000 , 969
141000000 , 977
142000000 , 987
143000000 , 993
144000000 , 999
145000000 , 1006
146000000 , 1011
147000000 , 1019
148000000 , 1028
149000000 , 1034
150000000 , 1039
151000000 , 1047
152000000 , 1055
153000000 , 1061
154000000 , 1070
155000000 , 1076
156000000 , 1084
157000000 , 1092
158000000 , 1098
159000000 , 1105
160000000 , 1115
161000000 , 1122
162000000 , 1128
163000000 , 1134
164000000 , 1146
